query (incomplete)	target (complete)	score
T0.scaffold_555779797_c1_1	Soil11.scaffold_450846843_c1_2	3.8303249097472922
T0.scaffold_472393399_c1_1	Soil12.scaffold_118449608_c1_7	3.9590643274853803
T0.scaffold_138738984_c1_1	Soil14.scaffold_202320580_c1_6	4.885245901639344
T0.scaffold_818330209_c1_1	Soil17.scaffold_527461561_c1_15	4.3093093093093096
T0.scaffold_753975878_c1_12	T0.scaffold_1000633676_c1_60	4.469440832249675
T0.scaffold_31779647_c1_1	Soil9.scaffold_748882588_c1_3	3.988355167394469
T0.scaffold_1000640177_c1_1	Soil17.scaffold_527461561_c1_15	4.074829931972789
T0.scaffold_366973421_c1_1	T0.scaffold_959910020_c1_3	4.905172413793103
T0.scaffold_1113677689_c1_1	Soil17.scaffold_980233456_c1_4	4.035897435897436
T0.scaffold_796618448_c1_1	Soil14.scaffold_202320580_c1_6	4.746606334841629
T0.scaffold_680296118_c1_1	T0.scaffold_1000633676_c1_60	3.071794871794872
T0.scaffold_873601148_c1_1	Soil6.scaffold_127608367_c1_9	3.6108374384236455
T0.scaffold_819744013_c1_1	Soil6.scaffold_643455614_c1_27	4.861042183622828
T0.scaffold_426556014_c1_1	T0.scaffold_1000633676_c1_60	3.448936170212766
T0.scaffold_960622760_c1_1	Soil16.scaffold_325490796_c1_5	4.629746835443038
T0.scaffold_31096271_c1_1	T0.scaffold_619562491_c1_7	3.4070796460176993
T0.scaffold_430926677_c1_1	Soil12.scaffold_118449608_c1_7	3.3574660633484164
T0.scaffold_513733404_c1_1	T0.scaffold_806872176_c1_1	4.080952380952381
T0.scaffold_274809345_c1_1	T0.scaffold_1000633676_c1_60	5.017543859649122
T0.scaffold_1023279108_c1_1	Soil9.scaffold_699647307_c1_28	4.566552901023891
T0.scaffold_229617713_c1_1	T0.scaffold_1000633676_c1_60	3.9775280898876404
T0.scaffold_369676677_c1_1	Soil6.scaffold_643455614_c1_27	4.263565891472868
T0.scaffold_381190244_c1_1	T0.scaffold_1000633676_c1_60	2.990625
T0.scaffold_552353336_c1_1	Soil5.scaffold_464642952_c1_3	3.898360655737705
T0.scaffold_318568700_c1_1	T0.scaffold_959910020_c1_3	3.593137254901961
T0.scaffold_1046967202_c1_1	T0.scaffold_746064860_c1_4	4.253731343283582
T0.scaffold_989573810_c1_1	T0.scaffold_472042985_c1_3	3.965260545905707
T0.scaffold_848052626_c1_1	Soil12.scaffold_118449608_c1_7	3.880890052356021
T0.scaffold_580262349_c1_1	Soil9.scaffold_802848090_c1_1	4.134765625
T0.scaffold_914082037_c1_1	Soil3.scaffold_87487483_c1_63	4.522875816993464
T0.scaffold_210193207_c1_1	Soil3.scaffold_544060472_c1_9	3.2063492063492065
T0.scaffold_563960589_c1_1	T0.scaffold_773728015_c1_3	4.67590027700831
T0.scaffold_235407460_c1_1	Soil12.scaffold_118449608_c1_7	3.9237288135593222
T0.scaffold_325846730_c1_1	Soil11.scaffold_450846843_c1_2	3.732142857142857
T0.scaffold_1057539873_c1_1	Soil6.scaffold_643455614_c1_27	4.267990074441688
T0.scaffold_117942828_c1_1	Soil9.scaffold_697656373_c1_4	3.9858657243816253
T0.scaffold_7717897_c1_1	Soil11.scaffold_450846843_c1_2	3.7989690721649483
T0.scaffold_733938080_c1_1	T0.scaffold_959910020_c1_3	4.728
T0.scaffold_258724529_c1_1	Soil9.scaffold_748882588_c1_3	5.191011235955056
T0.scaffold_1086983148_c1_1	Soil11.scaffold_450846843_c1_2	3.829383886255924
T0.scaffold_654246962_c1_1	Soil5.scaffold_464642952_c1_3	4.1798245614035086
T0.scaffold_1031642962_c1_1	Soil5.scaffold_464642952_c1_3	4.675
T0.scaffold_1038866102_c1_1	Soil9.scaffold_802848090_c1_1	3.6470588235294117
T0.scaffold_320156968_c1_1	T0.scaffold_472042985_c1_3	4.714285714285714
T0.scaffold_923110127_c1_1	Soil17.scaffold_980233456_c1_4	4.286103542234333
T0.scaffold_1073294675_c1_1	T0.scaffold_806872176_c1_1	3.75801749271137
T0.scaffold_293529939_c1_1	Soil16.scaffold_377390473_c1_2	2.673076923076923
T0.scaffold_103351570_c1_2	Soil11.scaffold_555132881_c1_3	4.27536231884058
